Id,storeId,postcode,tag,hasCatalogue,storeName,displayName,address,suburb,state,phone,fax,latitude,longitude,hours,hoursDay
15412,15412,6050,,0,The Market Place Mt Lawley IGA,The Market Place Mt Lawley IGA,"629 Beaufort Street
",Mt Lawley,WA,08 9328 8761,,-31.935106000000000,115.871559000000000,"7:30 AM - 9:00 PM
7:30 AM - 9:00 PM
7:30 AM - 9:00 PM
7:30 AM - 9:00 PM
7:30 AM - 9:00 PM
7:30 AM - 9:00 PM
7:30 AM - 9:00 PM","Monday
Tuesday
Wednesday
Thursday
Friday
Saturday
Sunday"
15427,15427,6003,,0,Northbridge SUPA IGA,Northbridge SUPA IGA,"150 Newcastle Street
",Northbridge,WA,(08) 9228 2152,,-31.945499000000000,115.859474000000000,"7:00 AM - 9:00 PM
7:00 AM - 9:00 PM
7:00 AM - 9:00 PM
7:00 AM - 9:00 PM
7:00 AM - 9:00 PM
8:00 AM - 9:00 PM
8:00 AM - 9:00 PM","Monday
Tuesday
Wednesday
Thursday
Friday
Saturday
Sunday"
15501,15501,6050,,0,2nd Ave IGA,2nd Ave IGA,"Cnr Second Ave & Beaufort Street
",Mt Lawley,WA,08 9272 2900,,-31.927985000000000,115.878018000000000,,"24 hours a day, 7 days a week"
15339,15339,6103,,0,IGA Local Grocer Eastgate,IGA Local Grocer Eastgate,"Cnr Great Eastern Highway & Kooyong Road, Rivervale WA 6103",Rivervale,WA,,,-31.955901000000000,115.907081000000000,"7:00 AM - 9:00 PM
7:00 AM - 9:00 PM
7:00 AM - 9:00 PM
7:00 AM - 9:00 PM
7:00 AM - 9:00 PM
7:00 AM - 9:00 PM
7:30 AM - 9:00 PM","Monday
Tuesday
Wednesday
Thursday
Friday
Saturday
Sunday"
15523,15523,6152,,0,IGA Como (Preston St),IGA Como (Preston St),"25 Preston Street
",Como,WA,08 9367 2246,,-31.993877000000000,115.859230000000000,,"Trading Hours: 24 hours, 7 days a week
"
21670,21670,6102,,0,Tucker Fresh IGA Exchange,Tucker Fresh IGA Exchange,"Curtin Exchange Precinct, University Boulevard",Bentley,WA,08 9451 1778,,-32.001255000000000,115.887373000000000,"7:00 AM - 8:00 PM
7:00 AM - 8:00 PM
7:00 AM - 8:00 PM
7:00 AM - 8:00 PM
7:00 AM - 8:00 PM
7:00 AM - 8:00 PM
7:00 AM - 8:00 PM","Monday
Tuesday
Wednesday
Thursday
Friday
Saturday
Sunday"
15397,15397,6152,,0,IGA Manning,IGA Manning,"13 Welwyn Ave
",Manning,WA,08 9450 3489,,-32.014809000000000,115.868937000000000,"7AM - 8PM
7AM - 8PM
7AM - 8PM
7AM - 8PM
7AM - 8PM
7AM - 8PM
7AM - 8PM","Monday
Tuesday
Wednesday
Thursday
Friday
Saturday
Sunday"
15368,15368,6152,,0,IGA SUPA Waterford,IGA SUPA Waterford,"Cnr Manning Road and Kent St
Waterford Plaza Shopping",Karawara,WA,08 9200 4211,,-32.012354000000000,115.886678000000000,"7:00 AM - 10:00 PM
7:00 AM - 10:00 PM
7:00 AM - 10:00 PM
7:00 AM - 10:00 PM
7:00 AM - 10:00 PM
7:00 AM - 10:00 PM
7:00 AM - 10:00 PM","Monday
Tuesday
Wednesday
Thursday
Friday
Saturday
Sunday"
15380,15380,6151,,0,IGA Local Grocer Kensington,IGA Local Grocer Kensington,"45-47 George Street
",Kensington,WA,08 9367 8288,,-31.983067000000000,115.888505000000000,,
15474,15474,6019,,0,The Downs IGA,The Downs IGA,"Wembley Downs Shopping Centre, Bournemouth Crescent",Wembley Downs,WA,08 9341 6093,,-31.911047000000000,115.774983000000000,"7AM - 9PM
7AM - 9PM
7AM - 9PM
7AM - 9PM
7AM - 9PM
7AM - 9PM
7AM - 9PM
","Monday
Tuesday
Wednesday
Thursday
Friday
Saturday
Sunday"
15313,15313,6015,,0,IGA City Beach,IGA City Beach,"Kilpa Court
3 Ocean Village Shopping Centre",City Beach,WA,08 9341 2250,,-31.912627150000000,115.766007900000000,"8AM - 8PM
8AM - 8PM
8AM - 8PM
8AM - 8PM
8AM - 8PM
8AM - 8PM
8AM - 8PM","Monday
Tuesday
Wednesday
Thursday
Friday
Saturday
Sunday "
16909,16909,6015,,0,The Boulevard IGA,The Boulevard IGA,31 Gayton Rd,City Beach,WA,(08) 9285 1909,,-31.926328000000000,115.767087000000000,"24 hours
24 hours
24 hours
24 hours
24 hours
24 hours
24 hours","Monday
Tuesday
Wednesday
Thursday
Friday
Saturday
Sunday"
15333,15333,6018,,0,IGA Doubleview,IGA Doubleview,"187 Scarborough Beach Road
",Doubleview,WA,08 9244 3398,,-31.894144000000000,115.777321000000000,"7:00 AM - 8:00 PM
7:00 AM - 8:00 PM
7:00 AM - 8:00 PM
7:00 AM - 8:00 PM
7:00 AM - 8:00 PM
7:00 AM - 8:00 PM
7:00 AM - 8:00 PM","Monday
Tuesday
Wednesday
Thursday
Friday
Saturday
Sunday"
15507,15507,6018,,0,Tucker Fresh IGA Morris,Tucker Fresh IGA Morris,"Morris Place Shopping Centre,  Shop 1, 27 Morris Place",Innaloo,WA,08 9244 1618,,-31.890379000000000,115.792059000000000,"7AM - 8PM
7AM - 8PM
7AM - 8PM
7AM - 8PM
7AM - 8PM
7AM - 8PM
7AM - 8PM","Monday:
Tuesday:
Wednesday:
Thursday:
Friday:
Saturday:
Sunday:"
15411,15411,6012,,0,Mosman Park SUPA IGA,Mosman Park SUPA IGA,"130 Wellington Street
Shop 1",Mosman Park,WA,08 9384 9071,,-32.015407000000000,115.769047000000000,"7:00 AM - 9:00 PM
7:00 AM - 9:00 PM
7:00 AM - 9:00 PM
7:00 AM - 9:00 PM
7:00 AM - 9:00 PM
7:00 AM - 9:00 PM
7:00 AM - 9:00 PM","Monday
Tuesday
Wednesday
Thursday
Friday
Saturday
Sunday"
15409,15409,6012,,0,IGA Local Grocer Mosman Fresh,IGA Local Grocer Mosman Fresh,"568 Stirling Highway
",Mosman Park,WA,08 9384 6830,,-32.004591000000000,115.759436000000000,"6:00 AM - 10:00 PM
6:00 AM - 10:00 PM
6:00 AM - 10:00 PM
6:00 AM - 10:00 PM
6:00 AM - 10:00 PM
6:00 AM - 10:00 PM
6:00 AM - 10:00 PM","Monday
Tuesday
Wednesday
Thursday
Friday
Saturday
Sunday"
19104,19104,6151,,0,The Good Grocer South Perth IGA,The Good Grocer South Perth IGA,21 Mends Street,South Perth,WA,08 6244 5581,08 6244 5584,-31.972178000000000,115.851675000000000,"24 Hours
24 Hours
24 Hours
24 Hours
24 Hours
24 Hours
24 Hours","Monday
Tuesday 
Wednesday
Thursday
Friday
Saturday
Sunday"
15430,15430,6017,,0,IGA Osborne Park,IGA Osborne Park,"212 Main Street
",Osborne Park,WA,08 9349 8816,,-31.897648000000000,115.828407000000000,"7:30 AM - 8:00 PM
7:30 AM - 8:00 PM
7:30 AM - 8:00 PM
7:30 AM - 8:00 PM
7:30 AM - 8:00 PM
7:30 AM - 8:00 PM
7:30 AM - 8:00 PM","Monday
Tuesday
Wednesday
Thursday
Friday
Saturday
Sunday"
15469,15469,6021,,0,IGA Stirling,IGA Stirling,"Cnr Sanderling & Cedric Street
",Stirling,WA,08 9344 5302,,-31.880745000000000,115.809731000000000,"7:00 AM - 7:00 PM
7:00 AM - 7:00 PM
7:00 AM - 7:00 PM
7:00 AM - 7:00 PM
7:00 AM - 7:00 PM
7:00 AM - 6:00 PM
8:00 AM - 1:00 PM","Monday
Tuesday
Wednesday
Thursday
Friday
Saturday
Sunday"
15423,15423,6061,,0,IGA Nollamara,IGA Nollamara,"63 Nollamara Avenue
Nollamara Shopping Centre",Nollamara,WA,08 9349 2146,,-31.881245000000000,115.841743000000000,"7:00 AM - 9:00 PM
7:00 AM - 9:00 PM
7:00 AM - 9:00 PM
7:00 AM - 9:00 PM
7:00 AM - 9:00 PM
7:00 AM - 9:00 PM
7:00 AM - 9:00 PM","Monday
Tuesday
Wednesday
Thursday
Friday
Saturday
Sunday"
15490,15490,6061,,0,IGA Local Grocer Westminster,IGA Local Grocer Westminster,"33 Canara Road
",Westminster,WA,08 9344 1594,,-31.869965000000000,115.836456000000000,"7:00 AM - 9:00 PM
7:00 AM - 9:00 PM
7:00 AM - 9:00 PM
7:00 AM - 9:00 PM
7:00 AM - 9:00 PM
7:00 AM - 9:00 PM
7:00 AM - 9:00 PM","Monday
Tuesday
Wednesday
Thursday
Friday
Saturday
Sunday"
15997,15997,6038,,0,IGA Alkimos Fresh,IGA Alkimos Fresh,2 Graceful Boulevard,Alkimos,WA,08 9502 9737,,-31.619673000000000,115.685356000000000,"7AM - 9PM
7AM - 9PM
7AM - 9PM
7AM - 9PM
7AM - 9PM
7AM - 9PM
7AM - 9PM","Monday:
Tuesday:
Wednesday:
Thursday:
Friday:
Saturday:
Sunday:"
19344,19344,6036,,0,IGA Butler Food Market,IGA Butler Food Market,104 Kingsbridge Boulevard,Butler,WA,08 6118 2666,,-31.647180000000000,115.707480000000000,,Open 24 hours 7 days
15443,15443,6030,,0,Quinns Rocks Fresh IGA,Quinns Rocks Fresh IGA,"Quinns Road
Shop 7 Quinns Rock Shopping Centre",Quinns Rocks,WA,08 9305 1644,,-31.672699000000000,115.708702000000000,,"Open 24 hours, 7 days a week"
15403,15403,6030,,0,Merriwa SUPA IGA,Merriwa SUPA IGA,"Cnr Jenolan Way & Baltimore Pde
",Merriwa,WA,08 9304 3077,,-31.670285000000000,115.715089000000000,"7:00 AM - 9:00 PM
7:00 AM - 9:00 PM
7:00 AM - 9:00 PM
7:00 AM - 9:00 PM
7:00 AM - 9:00 PM
7:00 AM - 9:00 PM
7:00 AM - 9:00 PM","Monday
Tuesday
Wednesday
Thursday
Friday
Saturday
Sunday"
15481,15481,6037,,0,IGA Two Rocks,IGA Two Rocks,"Enterprise Avenue
Shop 1 Two Rocks Shopping Centre",Two Rocks,WA,08 9561 1064,,-31.494194000000000,115.585739000000000,"7:00 AM - 9:00 PM
7:00 AM - 9:00 PM
7:00 AM - 9:00 PM
7:00 AM - 9:00 PM
7:00 AM - 9:00 PM
7:00 AM - 9:00 PM
7:00 AM - 9:00 PM","Monday
Tuesday
Wednesday
Thursday
Friday
Saturday
Sunday"
15398,15398,6020,,0,IGA Marmion,IGA Marmion,"Sheppard Way
Marmion Village Shopping Centre",Marmion,WA,08 9448 5317,,-31.843215000000000,115.756070000000000,"7:00 AM - 8:00 PM
7:00 AM - 8:00 PM
7:00 AM - 8:00 PM
7:00 AM - 8:00 PM
7:00 AM - 8:00 PM
7:00 AM - 8:00 PM
7:00 AM - 8:00 PM","Monday
Tuesday
Wednesday
Thursday
Friday
Saturday
Sunday"
15334,15334,6023,,0,Duncraig Fresh IGA,Duncraig Fresh IGA,"50 Marri Road
Shop 15 Duncraig Shopping Centre",Duncraig,WA,(08) 9246 4422,,-31.831081000000000,115.768929000000000,"7AM - 8PM
7AM - 8PM
7AM - 8PM
7AM - 8PM
7AM - 8PM
7AM - 8PM
7AM - 8PM","Monday:
Tuesday:
Wednesday:
Thursday:
Friday:
Saturday:
Sunday:"
15307,15307,6023,,0,Tucker Fresh IGA Carine,Tucker Fresh IGA Carine,"Shop 11 Carine Glades Shopping Centre, 485 Beach Road",Duncraig,WA,08 9447 4926,,-31.845764940000000,115.786306900000000,"7AM - 8PM
7AM - 8PM
7AM - 8PM
7AM - 8PM
7AM - 8PM
7AM - 8PM
7AM - 8PM","Monday
Tuesday
Wednesday
Thursday
Friday
Saturday
Sunday"
20410,20410,6028,,0,Tucker Fresh IGA Iluka,Tucker Fresh IGA Iluka,"Iluka Plaza, 98 O'Mara Boulevard
",Iluka,WA,08 6424 8445,,-31.733180000000000,115.723720000000000,"7:00 AM - 9:00 PM
7:00 AM - 9:00 PM
7:00 AM - 9:00 PM
7:00 AM - 9:00 PM
7:00 AM - 9:00 PM
7:00 AM - 9:00 PM
7:00 AM - 9:00 PM","Monday
Tuesday
Wednesday
Thursday
Friday
Saturday
Sunday"
15383,15383,6028,,0,Tucker Fresh IGA Kinross,Tucker Fresh IGA Kinross,"Kinross Central Shopping Centre, Cnr Selkirk Ave & Connolly Drive",Kinross,WA,08 9304 9748,,-31.718968000000000,115.741112000000000,"8:00 AM - 9:00 PM
8:00 AM - 9:00 PM
8:00 AM - 9:00 PM
8:00 AM - 9:00 PM
8:00 AM - 9:00 PM
8:00 AM - 9:00 PM
8:00 AM - 9:00 PM","Monday
Tuesday
Wednesday
Thursday
Friday
Saturday
Sunday"
15320,15320,6025,,0,All Foods Market Craigie IGA,All Foods Market Craigie IGA,"Craigie Plaza 15 Perilya Road
Eddystone Avenue",Craigie,WA,08 9401 4501,,-31.785111000000000,115.767177000000000,"6:00 AM - 9:00 PM
6:00 AM - 9:00 PM
6:00 AM - 9:00 PM
6:00 AM - 9:00 PM
6:00 AM - 9:00 PM
6:00 AM - 9:00 PM
6:00 AM - 9:00 PM","Monday
Tuesday
Wednesday
Thursday
Friday
Saturday
Sunday"
15431,15431,6025,,0,All Foods Market Padbury IGA,All Foods Market Padbury IGA,"Warburton Avenue
Shop 10/11 Padbury Shopping Centre",Padbury,WA,08 9401 7035,,-31.811111000000000,115.765457000000000,"6:00 AM - 9:00 PM
6:00 AM - 9:00 PM
6:00 AM - 9:00 PM
6:00 AM - 9:00 PM
6:00 AM - 9:00 PM
6:00 AM - 9:00 PM
6:00 AM - 9:00 PM","Monday
Tuesday
Wednesday
Thursday
Friday
Saturday
Sunday"
15418,15418,6027,,0,IGA Mullaloo,IGA Mullaloo,"Koorana Road
Shop 1 Mullaloo Shopping Centre",Mullaloo,WA,08 9307 6161,,-31.780172000000000,115.744949000000000,,"Open 24 hours, 7 days a week"
15496,15496,6026,,0,IGA Woodvale,IGA Woodvale,153 Trappers Drive,Woodvale,WA,08 9309 2468,,-31.790916000000000,115.787453000000000,"7:00 AM - 9:00 PM
7:00 AM - 9:00 PM
7:00 AM - 9:00 PM
7:00 AM - 9:00 PM
7:00 AM - 9:00 PM
7:00 AM - 9:00 PM
7:00 AM - 9:00 PM","Monday
Tuesday
Wednesday
Thursday
Friday
Saturday
Sunday"
15381,15381,6026,,0,All Foods Market Kingsley IGA,All Foods Market Kingsley IGA,"Kingsley Drive
Shop 6 Kingsley Village",Kingsley,WA,08 9409 7088,,-31.808929000000000,115.788925000000000,"6:00 AM - 9:00 PM
6:00 AM - 9:00 PM
6:00 AM - 9:00 PM
6:00 AM - 9:00 PM
6:00 AM - 9:00 PM
6:00 AM - 9:00 PM
6:00 AM - 9:00 PM","Monday
Tuesday
Wednesday
Thursday
Friday
Saturday
Sunday"
15512,15512,6023,,0,Glengarry Fresh IGA,Glengarry Fresh IGA,"Glengarry Shopping Centre
",Duncraig,WA,08 9448 4450,,-31.834180520000000,115.782573200000000,,
15347,15347,6064,,0,Girrawheen SUPA IGA,Girrawheen SUPA IGA,"60 Marangaroo Drive
",Girrawheen,WA,08 9247 1511,,-31.834290000000000,115.829208000000000,"8:00 AM - 9:00 PM
8:00 AM - 9:00 PM
8:00 AM - 9:00 PM
8:00 AM - 9:00 PM
8:00 AM - 9:00 PM
8:00 AM - 9:00 PM
8:00 AM - 9:00 PM","Monday
Tuesday
Wednesday
Thursday
Friday
Saturday
Sunday"
15340,15340,6027,,0,IGA Local Grocer Edgewater,IGA Local Grocer Edgewater,"Shop 1, 1 Wisteria Parade",Edgewater,WA,08 9405 3748,,-31.773640000000000,115.789078000000000,,
15280,15280,6027,,0,IGA Beaumaris (Ocean Reef),IGA Beaumaris (Ocean Reef),"Constellation Drive
",Ocean Reef,WA,08 9300 4848,,-31.750650000000000,115.732979000000000,"7:00 AM - 8:00 PM
7:00 AM - 8:00 PM
7:00 AM - 8:00 PM
7:00 AM - 9:00 PM
7:00 AM - 8:00 PM
7:00 AM - 8:00 PM
7:00 AM - 8:00 PM","Monday
Tuesday
Wednesday
Thursday
Friday
Saturday
Sunday"
15304,15304,6027,,0,IGA Candlewood,IGA Candlewood,"9/45 Candlewood Boulevard
",Joondalup,WA,08 9300 0441,,-31.729444700000000,115.764420000000000,"5:00 AM - 12:00 AM
5:00 AM - 12:00 AM
5:00 AM - 12:00 AM
5:00 AM - 12:00 AM
5:00 AM - 12:00 AM
5:00 AM - 12:00 AM
5:00 AM - 12:00 AM","Monday
Tuesday
Wednesday
Thursday
Friday
Saturday
Sunday"
15360,15360,6027,,0,IGA Heathridge,IGA Heathridge,"Caridean Street
Shop 8 Heathridge Shopping Centre",Heathridge,WA,08 93077178,,-31.759389000000000,115.763186000000000,"7:00AM - 7:30PM
7:00AM - 7:30PM
7:00AM - 7:30PM
7:00AM - 8:00PM
7:00AM - 7:30PM
7:00AM - 7:30PM
7:00AM - 7:30PM","Monday:
Tuesday:
Wednesday:
Thursday:
Friday:
Saturday:
Sunday:"
15348,15348,6503,,0,IGA Local Grocer Gingin,IGA Local Grocer Gingin,"2 Brockman Street
",Gingin,WA,08 9575 2202,,-31.347559000000000,115.904602000000000,"5:30 AM - 7:00 PM
5:30 AM - 7:00 PM
5:30 AM - 7:00 PM
5:30 AM - 7:00 PM
5:30 AM - 7:30 PM
7:00 AM - 2:00 PM
8:00 AM - 1:00 PM","Monday
Tuesday
Wednesday
Thursday
Friday
Saturday
Sunday"
15400,15400,6051,,0,Maylands IGA,Maylands IGA,"238 Guildford Road
Shop 1",Maylands,WA,08 9271 3773,,-31.929560000000000,115.896812000000000,"6AM - 9PM
6AM - 9PM
6AM - 9PM
6AM - 9PM
6AM - 9PM
6AM - 9PM
6AM - 9PM","Monday
Tuesday
Wednesday
Thursday
Friday
Saturday
Sunday"
19961,19961,6051,,0,IGA Local Grocer Maylands,IGA Local Grocer Maylands,5/89 Eighth Avenue,Maylands,WA,,,-31.929010000000000,115.891890000000000,"6:00 AM - 9:00 PM
6:00 AM - 9:00 PM
6:00 AM - 9:00 PM
6:00 AM - 9:00 PM
6:00 AM - 9:00 PM
6:00 AM - 9:00 PM
6:00 AM - 9:00 PM","Monday
Tuesday
Wednesday
Thursday
Friday
Saturday
Sunday"
15277,15277,6053,,0,Bayswater IGA X-press,Bayswater IGA X-press,"81 Whatley Cresent
",Bayswater,WA,08 9271 2660,,-31.918538000000000,115.912540000000000,,
15282,15282,6052,,0,Bedford IGA,Bedford IGA,"174 Grand Promenade
",Bedford,WA,08 9370 4997,,-31.910569000000000,115.887558000000000,"7AM - 9PM
7AM - 9PM
7AM - 9PM
7AM - 9PM
7AM - 9PM
7AM - 9PM
7AM - 9PM
","Monday
Tuesday
Wednesday
Thursday
Friday
Saturday
Sunday"
15274,15274,6061,,0,IGA Balga,IGA Balga,"108 Princess Road
Lot 16",Balga,WA,08 9349 1055,,-31.855771000000000,115.837634000000000,"7:00 AM - 8:00 PM
7:00 AM - 8:00 PM
7:00 AM - 8:00 PM
7:00 AM - 8:00 PM
7:00 AM - 8:00 PM
7:00 AM - 8:00 PM
7:00 AM - 8:00 PM","Monday
Tuesday
Wednesday
Thursday
Friday
Saturday
Sunday"
16108,16108,6055,,0,Waterhall IGA South Guildford,Waterhall IGA South Guildford,9 Waterhall Road,South Guildford,WA,(08) 9279 2322,,-31.906042000000000,115.988049000000000,"7AM - 8PM
7AM - 8PM
7AM - 8PM
7AM - 8PM
7AM - 8PM
7AM - 8PM
7AM - 8PM","Monday:
Tuesday:
Wednesday:
Thursday:
Friday:
Saturday:
Sunday:"
15404,15404,6056,,0,SUPA IGA Midland,SUPA IGA Midland,"295 Great Eastern Highway
",Midland,WA,08 9274 1067,,-31.890245000000000,116.004242000000000,"5:30AM - 10:00PM
5:30AM - 10:00PM
5:30AM - 10:00PM
5:30AM - 10:00PM
5:30AM - 10:00PM
5:30AM - 10:00PM
5:30AM - 10:00PM
","Monday
Tuesday
Wednesday
Thursday
Friday
Saturday
Sunday "
15382,15382,6054,,0,IGA Kiara,IGA Kiara,"Cnr Aussat Drive & Bottlebrush Drive
",Kiara,WA,08 9377 3295,,-31.886864000000000,115.938699000000000,"7:00 AM - 8:00 PM
7:00 AM - 8:00 PM
7:00 AM - 8:00 PM
7:00 AM - 8:00 PM
7:00 AM - 8:00 PM
7:00 AM - 8:00 PM
7:00 AM - 8:00 PM","Monday
Tuesday
Wednesday
Thursday
Friday
Saturday
Sunday"
15272,15272,6054,,0,IGA Ashfield,IGA Ashfield,"3A Colstoun Road
",Ashfield,WA,08 9279 7424,,-31.914280100000000,115.936489100000000,"6:00 AM - 9:00 PM
6:00 AM - 9:00 PM
6:00 AM - 9:00 PM
6:00 AM - 9:00 PM
6:00 AM - 9:00 PM
6:00 AM - 9:00 PM
7:30 AM - 9:00 PM
","Monday
Tuesday
Wednesday
Thursday
Friday
Saturday
Sunday"
15363,15363,6057,,0,IGA High Wycombe,IGA High Wycombe,37 Newburn Road,High Wycombe,WA,08 9454 5247,,-31.940445000000000,115.992310000000000,"6:00 AM - 8:00 PM
6:00 AM - 8:00 PM
6:00 AM - 8:00 PM
6:00 AM - 8:00 PM
6:00 AM - 8:00 PM
6:00 AM - 8:00 PM
6:00 AM - 8:00 PM","Monday
Tuesday
Wednesday
Thursday
Friday
Saturday
Sunday"
15286,15286,6104,,0,SUPA IGA Belmont (Belvidere St),SUPA IGA Belmont (Belvidere St),Cnr Belvidere Street & Keymer Street,Belmont,WA,08 9478 1506,,-31.946117000000000,115.940437000000000,"6:00 AM - 9:00 PM
6:00 AM - 9:00 PM
6:00 AM - 9:00 PM
6:00 AM - 9:00 PM
6:00 AM - 9:00 PM
6:00 AM - 9:00 PM
6:00 AM - 9:00 PM","Monday
Tuesday
Wednesday
Thursday
Friday
Saturday
Sunday"
15390,15390,6044,,0,IGA Xpress Lancelin,IGA Xpress Lancelin,"109 Gingin Road
",Lancelin,WA,08 9655 1172,,-31.019428000000000,115.332237000000000,"8:00 AM - 7:00 PM
8:00 AM - 7:00 PM
8:00 AM - 7:00 PM
8:00 AM - 7:00 PM
8:00 AM - 7:00 PM
8:00 AM - 7:00 PM
8:00 AM - 7:00 PM","Monday
Tuesday
Wednesday
Thursday
Friday
Saturday
Sunday"
15376,15376,6516,,0,Jurien IGA,Jurien IGA,"White St (Cnr Bashford)
Lot 1",Jurien Bay,WA,08 9652 1420,,-30.305651000000000,115.038550000000000,"8:00 AM - 6:00 PM
8:00 AM - 6:00 PM
8:00 AM - 6:00 PM
8:00 AM - 6:00 PM
8:00 AM - 6:00 PM
8:00 AM - 6:00 PM
8:00 AM - 6:00 PM","Monday
Tuesday
Wednesday
Thursday
Friday
Saturday
Sunday"
15471,15471,6056,,0,Swan View IGA,Swan View IGA,"6/309 Morrison Road
",Swan View,WA,08 9294 2036,,-31.885899000000000,116.042192000000000,"7:00 AM - 8:00 PM
7:00 AM - 8:00 PM
7:00 AM - 8:00 PM
7:00 AM - 8:00 PM
7:00 AM - 8:00 PM
7:00 AM - 8:00 PM
7:00 AM - 8:00 PM","Monday
Tuesday
Wednesday
Thursday
Friday
Saturday
Sunday"
15470,15470,6056,,0,Stratton SUPA IGA,Stratton SUPA IGA,"7 OConnor Road
Shop 10",Stratton,WA,08 6270 0797,,-31.871548000000000,116.037902000000000,"7:00 AM - 9:00 PM
7:00 AM - 9:00 PM
7:00 AM - 9:00 PM
7:00 AM - 9:00 PM
7:00 AM - 9:00 PM
7:00 AM - 9:00 PM
7:00 AM - 9:00 PM","Monday
Tuesday
Wednesday
Thursday
Friday
Saturday
Sunday"
15362,15362,6056,,0,IGA Helena Valley,IGA Helena Valley,"Torquata Boulevard
Unit 1",Helena Valley,WA,08 9274 5744,,-31.915676000000000,116.029323000000000,"7:00 AM - 9:00 PM
7:00 AM - 9:00 PM
7:00 AM - 9:00 PM
7:00 AM - 9:00 PM
7:00 AM - 9:00 PM
7:00 AM - 9:00 PM
7:00 AM - 9:00 PM","Monday
Tuesday
Wednesday
Thursday
Friday
Saturday
Sunday"
15283,15283,6063,,0,IGA Beechboro,IGA Beechboro,"161 Amazon Drive
",Beechboro,WA,08 9377 5122,,-31.867130000000000,115.928469000000000,"7:00 AM - 9:00 PM
7:00 AM - 9:00 PM
7:00 AM - 9:00 PM
7:00 AM - 9:00 PM
7:00 AM - 9:00 PM
7:00 AM - 7:00 PM
7:00 AM - 7:00 PM","Monday
Tuesday
Wednesday
Thursday
Friday
Saturday
Sunday"
21597,21597,6057,,0,IGA Maida Vale,IGA Maida Vale,31 Maida Vale Rd,Maida Vale,WA,08 9454 7790,,-31.952750000000000,116.018990000000000,"7:00 AM - 9:00 PM
7:00 AM - 9:00 PM
7:00 AM - 9:00 PM
7:00 AM - 9:00 PM
7:00 AM - 9:00 PM
7:00 AM - 9:00 PM
7:00 AM - 9:00 PM","Monday
Tuesday
Wednesday
Thursday
Friday
Saturday
Sunday"
15361,15361,6057,,0,IGA Wittenoom Road,IGA Wittenoom Road,1/120 Wittenoom Rd,High Wycombe,WA,(08) 9454 2797,,-31.939175000000000,116.003373000000000,"6:00 AM - 9:00 PM
6:00 AM - 9:00 PM
6:00 AM - 9:00 PM
6:00 AM - 9:00 PM
6:00 AM - 9:00 PM
7:00 AM - 9:00 PM
7:00 AM - 9:00 PM","Monday
Tuesday
Wednesday
Thursday
Friday
Saturday
Sunday"
20596,20596,6066,,0,IGA Ballajura City,IGA Ballajura City,"Ballajura City Shopping Centre, 225 Illawarra Cres S",Ballajura,WA,(08) 9209 2868,,-31.840170000000000,115.896060000000000,"7:00 AM - 9:00 PM
7:00 AM - 9:00 PM
7:00 AM - 9:00 PM
7:00 AM - 9:00 PM
7:00 AM - 9:00 PM
7:00 AM - 9:00 PM
7:00 AM - 9:00 PM","Monday
Tuesday
Wednesday
Thursday
Friday
Saturday
Sunday"
15487,15487,6062,,0,Noranda IGA,Noranda IGA,"Cnr Noranda Avenue & Wellington Street
",Morley,WA,08 9375 2800,,-31.879561000000000,115.880296000000000,,
20707,20707,6076,,0,IGA Kalamunda,IGA Kalamunda,12 Canning Road,Kalamunda,WA,08 9257 1656,,-31.971650000000000,116.056250000000000,"6:00 AM - 10:00 PM
6:00 AM - 10:00 PM
6:00 AM - 10:00 PM
6:00 AM - 10:00 PM
6:00 AM - 10:00 PM
6:00 AM - 10:00 PM
6:00 AM - 10:00 PM","Monday
Tuesday
Wednesday
Thursday
Friday
Saturday
Sunday"
21680,21680,6069,,0,IGA Ellenbrook,IGA Ellenbrook,"Shop M1, 20 Sunray Circle",Ellenbrook,WA,(08) 9296 8902,,-31.791660000000000,115.973490000000000,"7:00 AM - 9:00 PM
7:00 AM - 9:00 PM
7:00 AM - 9:00 PM
7:00 AM - 9:00 PM
7:00 AM - 9:00 PM
7:00 AM - 9:00 PM
7:00 AM - 9:00 PM","Monday
Tuesday
Wednesday
Thursday
Friday
Saturday
Sunday"
20763,20763,6069,,0,IGA Vale,IGA Vale,77 Swanleigh Parade,Aveley,WA,(08) 6296 4057,,-31.793249000000000,115.985168000000000,"7:00 AM - 9:00 PM
7:00 AM - 9:00 PM
7:00 AM - 9:00 PM
7:00 AM - 9:00 PM
7:00 AM - 9:00 PM
7:00 AM - 9:00 PM
7:00 AM - 9:00 PM","Monday
Tuesday
Wednesday
Thursday
Friday
Saturday
Sunday"
15475,15475,6066,,0,The Market Place Ballajura IGA,The Market Place Ballajura IGA,12 Illawarra Crescent North,Ballajura,WA,08 9249 6269,,-31.826314000000000,115.878242000000000,"8:00 AM - 8:00 PM
8:00 AM - 8:00 PM
8:00 AM - 8:00 PM
8:00 AM - 8:00 PM
8:00 AM - 8:00 PM
8:00 AM - 8:00 PM
8:00 AM - 8:00 PM","Monday
Tuesday
Wednesday
Thursday
Friday
Saturday
Sunday"
